0.36, -0.02, -0.13, 1.19, 0.04, 0.06
0.40, -0.02, -0.14, 1.24, 0.05, 0.08
0.50, -0.02, -0.16, 1.31, 0.06, 0.10
0.61, -0.02, -0.18, 1.40, 0.08, 0.14
0.71, -0.03, -0.21, 1.49, 0.11, 0.19
0.79, -0.03, -0.24, 1.58, 0.15, 0.24
0.84, -0.04, -0.29, 1.67, 0.19, 0.32
0.86, -0.04, -0.35, 1.75, 0.24, 0.41
0.85, -0.05, -0.43, 1.82, 0.30, 0.51
0.84, -0.06, -0.51, 1.88, 0.37, 0.61
0.83, -0.07, -0.60, 1.92, 0.43, 0.72
0.83, -0.09, -0.69, 1.96, 0.49, 0.82
0.84, -0.10, -0.78, 1.97, 0.54, 0.91
0.84, -0.10, -0.85, 1.98, 0.58, 0.97
0.86, -0.11, -0.90, 1.98, 0.60, 1.01
0.87, -0.11, -0.93, 1.97, 0.61, 1.03
0.89, -0.11, -0.92, 1.95, 0.61, 1.02
0.90, -0.11, -0.89, 1.93, 0.59, 0.99
0.92, -0.10, -0.83, 1.90, 0.55, 0.93
0.92, -0.09, -0.73, 1.87, 0.51, 0.86
0.90, -0.08, -0.61, 1.84, 0.46, 0.77
0.85, -0.06, -0.47, 1.81, 0.40, 0.67
0.81, -0.04, -0.31, 1.78, 0.34, 0.57
0.78, -0.02, -0.15, 1.75, 0.28, 0.46
0.77, 0.00, 0.03, 1.73, 0.21, 0.36
0.76, 0.03, 0.20, 1.71, 0.15, 0.26
0.76, 0.05, 0.37, 1.70, 0.10, 0.16
0.76, 0.07, 0.53, 1.68, 0.04, 0.07
0.76, 0.08, 0.67, 1.67, -0.01, -0.01
0.76, 0.10, 0.80, 1.67, -0.05, -0.08
0.75, 0.11, 0.90, 1.66, -0.08, -0.14
0.74, 0.12, 0.98, 1.65, -0.11, -0.19
0.74, 0.13, 1.03, 1.64, -0.13, -0.23
0.74, 0.13, 1.05, 1.64, -0.15, -0.26
0.75, 0.13, 1.05, 1.63, -0.17, -0.28
0.75, 0.13, 1.02, 1.61, -0.18, -0.29
0.76, 0.12, 0.97, 1.60, -0.18, -0.31
0.77, 0.11, 0.90, 1.58, -0.19, -0.32
0.77, 0.10, 0.82, 1.57, -0.20, -0.33
0.78, 0.09, 0.72, 1.55, -0.20, -0.34
0.78, 0.08, 0.62, 1.53, -0.21, -0.35
0.79, 0.06, 0.51, 1.51, -0.22, -0.36
0.80, 0.05, 0.40, 1.48, -0.22, -0.38
0.81, 0.04, 0.29, 1.46, -0.23, -0.39
0.81, 0.02, 0.19, 1.44, -0.24, -0.41
0.82, 0.01, 0.10, 1.42, -0.25, -0.42
0.82, 0.00, 0.02, 1.40, -0.26, -0.44
0.83, -0.01, -0.05, 1.38, -0.27, -0.45
0.83, -0.01, -0.10, 1.36, -0.28, -0.47
0.82, -0.02, -0.14, 1.35, -0.28, -0.48
0.82, -0.02, -0.17, 1.33, -0.29, -0.48
0.81, -0.02, -0.18, 1.32, -0.29, -0.49
0.80, -0.02, -0.18, 1.31, -0.29, -0.49
0.79, -0.02, -0.17, 1.30, -0.29, -0.48
0.78, -0.02, -0.15, 1.29, -0.28, -0.47
0.78, -0.02, -0.12, 1.28, -0.28, -0.46
0.78, -0.01, -0.09, 1.27, -0.27, -0.45
0.78, -0.01, -0.05, 1.26, -0.26, -0.43
0.78, -0.00, -0.01, 1.26, -0.25, -0.41
0.79, 0.00, 0.03, 1.25, -0.23, -0.39
0.79, 0.01, 0.07, 1.25, -0.22, -0.37
0.79, 0.01, 0.10, 1.24, -0.21, -0.35
0.79, 0.02, 0.13, 1.24, -0.19, -0.33
0.78, 0.02, 0.15, 1.23, -0.18, -0.30
0.78, 0.02, 0.17, 1.23, -0.16, -0.28
0.79, 0.02, 0.17, 1.21, -0.15, -0.25
0.79, 0.02, 0.17, 1.21, -0.14, -0.23
0.79, 0.02, 0.17, 1.21, -0.12, -0.20
0.77, 0.02, 0.16, 1.20, -0.11, -0.18
0.75, 0.02, 0.14, 1.19, -0.10, -0.16
0.74, 0.01, 0.12, 1.18, -0.08, -0.14
0.73, 0.01, 0.10, 1.18, -0.07, -0.12
0.68, 0.01, 0.07, 1.17, -0.06, -0.10
0.59, 0.01, 0.05, 1.17, -0.05, -0.09
0.48, 0.00, 0.02, 1.18, -0.04, -0.07
0.39, -0.00, -0.00, 1.20, -0.03, -0.05
0.37, -0.00, -0.03, 1.24, -0.02, -0.04
0.41, -0.01, -0.05, 1.30, -0.01, -0.02
0.50, -0.01, -0.08, 1.37, 0.01, 0.01
0.61, -0.01, -0.12, 1.45, 0.03, 0.04
0.71, -0.02, -0.16, 1.53, 0.05, 0.09
0.78, -0.03, -0.21, 1.62, 0.09, 0.15
0.82, -0.03, -0.28, 1.71, 0.14, 0.23
0.84, -0.04, -0.36, 1.78, 0.19, 0.32
0.84, -0.06, -0.45, 1.85, 0.25, 0.42
0.83, -0.07, -0.56, 1.90, 0.31, 0.52
0.84, -0.08, -0.66, 1.95, 0.37, 0.62
0.85, -0.09, -0.77, 1.97, 0.43, 0.72
0.87, -0.11, -0.87, 2.00, 0.48, 0.80
0.87, -0.12, -0.95, 2.00, 0.51, 0.86
0.88, -0.12, -1.01, 2.00, 0.54, 0.90
0.89, -0.13, -1.04, 1.99, 0.54, 0.92
0.89, -0.13, -1.04, 1.98, 0.54, 0.91
0.90, -0.13, -1.01, 1.96, 0.52, 0.88
0.90, -0.12, -0.95, 1.94, 0.49, 0.83
0.90, -0.11, -0.86, 1.92, 0.45, 0.76
0.87, -0.09, -0.74, 1.89, 0.41, 0.68
0.83, -0.07, -0.59, 1.86, 0.35, 0.59
0.79, -0.05, -0.43, 1.84, 0.30, 0.50
0.77, -0.03, -0.25, 1.81, 0.24, 0.41
0.76, -0.01, -0.06, 1.79, 0.18, 0.31
0.76, 0.01, 0.12, 1.78, 0.13, 0.22
0.76, 0.04, 0.30, 1.76, 0.08, 0.13
0.76, 0.06, 0.47, 1.75, 0.03, 0.05
0.77, 0.08, 0.62, 1.75, -0.01, -0.02
0.78, 0.09, 0.74, 1.74, -0.05, -0.09
0.78, 0.10, 0.85, 1.74, -0.08, -0.14
0.78, 0.11, 0.92, 1.73, -0.11, -0.19
0.77, 0.12, 0.97, 1.73, -0.13, -0.22
0.77, 0.12, 0.99, 1.73, -0.15, -0.25
0.77, 0.12, 0.98, 1.72, -0.16, -0.27
0.78, 0.12, 0.95, 1.71, -0.17, -0.28
0.79, 0.11, 0.90, 1.70, -0.17, -0.29
0.79, 0.10, 0.83, 1.69, -0.18, -0.30
0.79, 0.09, 0.74, 1.68, -0.18, -0.30
0.80, 0.08, 0.65, 1.67, -0.18, -0.31
0.80, 0.07, 0.55, 1.65, -0.19, -0.32
0.80, 0.06, 0.45, 1.64, -0.19, -0.33
0.80, 0.04, 0.36, 1.63, -0.20, -0.33
0.80, 0.03, 0.27, 1.61, -0.20, -0.34
0.80, 0.02, 0.18, 1.60, -0.21, -0.35
0.80, 0.01, 0.11, 1.59, -0.22, -0.36
0.80, 0.01, 0.05, 1.57, -0.22, -0.37
0.80, -0.00, -0.01, 1.56, -0.23, -0.38
0.79, -0.01, -0.04, 1.55, -0.23, -0.39
0.79, -0.01, -0.07, 1.53, -0.23, -0.39
0.79, -0.01, -0.09, 1.53, -0.24, -0.40
0.79, -0.01, -0.10, 1.52, -0.24, -0.40
0.80, -0.01, -0.10, 1.51, -0.24, -0.40
0.79, -0.01, -0.09, 1.50, -0.24, -0.40
0.79, -0.01, -0.08, 1.49, -0.23, -0.39
0.79, -0.01, -0.06, 1.49, -0.23, -0.38
0.79, -0.01, -0.04, 1.48, -0.22, -0.37
0.79, -0.00, -0.02, 1.47, -0.21, -0.36
0.79, -0.00, -0.01, 1.47, -0.20, -0.34
0.79, 0.00, 0.01, 1.46, -0.20, -0.33
0.80, 0.00, 0.02, 1.46, -0.19, -0.31
0.80, 0.00, 0.04, 1.45, -0.18, -0.30
0.79, 0.01, 0.04, 1.45, -0.17, -0.28
0.78, 0.01, 0.05, 1.45, -0.16, -0.26
0.77, 0.01, 0.05, 1.44, -0.15, -0.24
0.76, 0.01, 0.05, 1.43, -0.13, -0.23
0.76, 0.01, 0.05, 1.42, -0.12, -0.21
0.77, 0.01, 0.04, 1.42, -0.11, -0.19
0.76, 0.00, 0.04, 1.41, -0.10, -0.17
0.74, 0.00, 0.03, 1.40, -0.09, -0.16
0.73, 0.00, 0.02, 1.39, -0.08, -0.14
0.72, 0.00, 0.01, 1.38, -0.08, -0.13
0.70, -0.00, -0.01, 1.37, -0.07, -0.12
0.65, -0.00, -0.02, 1.36, -0.06, -0.11
0.55, -0.00, -0.04, 1.37, -0.06, -0.10
0.44, -0.01, -0.05, 1.38, -0.05, -0.09
0.37, -0.01, -0.07, 1.41, -0.05, -0.08
0.36, -0.01, -0.09, 1.46, -0.04, -0.06
0.42, -0.01, -0.12, 1.52, -0.03, -0.05
0.53, -0.02, -0.15, 1.60, -0.01, -0.02
0.64, -0.02, -0.19, 1.70, 0.01, 0.02
0.73, -0.03, -0.24, 1.79, 0.04, 0.07
0.80, -0.04, -0.30, 1.88, 0.08, 0.14
0.83, -0.05, -0.37, 1.97, 0.14, 0.23
0.84, -0.06, -0.46, 2.04, 0.19, 0.33
0.83, -0.07, -0.56, 2.10, 0.26, 0.43
0.83, -0.08, -0.66, 2.15, 0.32, 0.55
0.83, -0.09, -0.77, 2.18, 0.39, 0.65
0.84, -0.11, -0.87, 2.20, 0.44, 0.75
0.85, -0.12, -0.96, 2.21, 0.49, 0.82
0.86, -0.13, -1.03, 2.21, 0.52, 0.88
0.88, -0.13, -1.07, 2.20, 0.54, 0.90
0.89, -0.13, -1.09, 2.18, 0.54, 0.91
0.90, -0.13, -1.07, 2.16, 0.52, 0.88
0.91, -0.13, -1.02, 2.13, 0.50, 0.84
0.91, -0.12, -0.94, 2.10, 0.46, 0.77
0.91, -0.10, -0.83, 2.07, 0.41, 0.69
0.88, -0.08, -0.69, 2.03, 0.35, 0.59
0.85, -0.07, -0.53, 2.00, 0.29, 0.49
0.82, -0.04, -0.35, 1.96, 0.23, 0.39
0.79, -0.02, -0.16, 1.93, 0.17, 0.29
0.77, 0.00, 0.03, 1.91, 0.11, 0.19
0.76, 0.03, 0.21, 1.89, 0.05, 0.09
0.76, 0.05, 0.40, 1.87, -0.00, -0.00
0.76, 0.07, 0.56, 1.85, -0.05, -0.08
0.77, 0.09, 0.72, 1.84, -0.09, -0.15
0.77, 0.10, 0.84, 1.84, -0.13, -0.21
0.78, 0.12, 0.95, 1.83, -0.16, -0.26
0.78, 0.13, 1.03, 1.82, -0.18, -0.30
0.78, 0.13, 1.08, 1.81, -0.20, -0.33
0.78, 0.14, 1.10, 1.80, -0.21, -0.35
0.78, 0.13, 1.09, 1.80, -0.21, -0.36
0.78, 0.13, 1.06, 1.79, -0.22, -0.37
0.78, 0.12, 1.01, 1.77, -0.22, -0.37
0.78, 0.12, 0.93, 1.76, -0.22, -0.37
0.78, 0.10, 0.85, 1.74, -0.22, -0.37
0.78, 0.09, 0.75, 1.72, -0.22, -0.37
0.78, 0.08, 0.65, 1.70, -0.22, -0.37
0.78, 0.07, 0.55, 1.68, -0.22, -0.37
0.79, 0.05, 0.44, 1.67, -0.22, -0.38
0.79, 0.04, 0.34, 1.64, -0.23, -0.38
0.80, 0.03, 0.25, 1.63, -0.23, -0.39
0.79, 0.02, 0.17, 1.61, -0.23, -0.39
0.80, 0.01, 0.10, 1.59, -0.24, -0.40
0.79, 0.00, 0.04, 1.57, -0.24, -0.40
0.79, -0.00, -0.01, 1.56, -0.24, -0.41
0.78, -0.01, -0.05, 1.54, -0.24, -0.41
0.77, -0.01, -0.08, 1.53, -0.24, -0.41
0.77, -0.01, -0.10, 1.51, -0.24, -0.40
0.76, -0.01, -0.11, 1.50, -0.24, -0.40
0.76, -0.01, -0.12, 1.49, -0.23, -0.39
0.75, -0.01, -0.11, 1.48, -0.22, -0.38
0.75, -0.01, -0.11, 1.47, -0.22, -0.36
0.74, -0.01, -0.09, 1.46, -0.21, -0.35
0.74, -0.01, -0.08, 1.45, -0.20, -0.33
0.75, -0.01, -0.07, 1.44, -0.19, -0.31
0.75, -0.01, -0.06, 1.43, -0.17, -0.29
0.76, -0.01, -0.05, 1.42, -0.16, -0.27
0.77, -0.01, -0.04, 1.42, -0.15, -0.25
0.78, -0.01, -0.04, 1.41, -0.14, -0.23
0.78, -0.01, -0.04, 1.40, -0.12, -0.21
0.78, -0.01, -0.05, 1.39, -0.11, -0.18
0.77, -0.01, -0.06, 1.38, -0.10, -0.16
0.77, -0.01, -0.07, 1.37, -0.08, -0.14
0.78, -0.01, -0.08, 1.36, -0.07, -0.12
0.78, -0.01, -0.10, 1.35, -0.06, -0.10
0.78, -0.01, -0.11, 1.34, -0.05, -0.08
0.77, -0.02, -0.13, 1.33, -0.04, -0.06
0.76, -0.02, -0.14, 1.31, -0.03, -0.04
0.75, -0.02, -0.15, 1.30, -0.02, -0.03
0.71, -0.02, -0.15, 1.29, -0.01, -0.02
0.62, -0.02, -0.16, 1.28, -0.00, -0.00
0.51, -0.02, -0.16, 1.28, 0.00, 0.01
0.40, -0.02, -0.15, 1.29, 0.01, 0.02
0.34, -0.02, -0.15, 1.32, 0.02, 0.03
0.36, -0.02, -0.14, 1.37, 0.03, 0.04
0.44, -0.02, -0.14, 1.43, 0.04, 0.06
0.54, -0.02, -0.14, 1.51, 0.05, 0.09
0.65, -0.02, -0.15, 1.59, 0.08, 0.13
0.75, -0.02, -0.18, 1.68, 0.11, 0.18
0.81, -0.03, -0.22, 1.77, 0.15, 0.25
0.84, -0.03, -0.27, 1.84, 0.20, 0.34
0.84, -0.04, -0.34, 1.91, 0.26, 0.44
0.82, -0.05, -0.43, 1.97, 0.32, 0.54
0.81, -0.07, -0.53, 2.01, 0.39, 0.65
0.81, -0.08, -0.63, 2.04, 0.45, 0.75
0.81, -0.09, -0.73, 2.05, 0.50, 0.84
0.82, -0.10, -0.83, 2.06, 0.54, 0.91
0.83, -0.11, -0.90, 2.05, 0.57, 0.96
0.85, -0.12, -0.95, 2.03, 0.58, 0.98
0.86, -0.12, -0.98, 2.02, 0.58, 0.98
0.88, -0.12, -0.97, 1.99, 0.56, 0.95
0.89, -0.11, -0.93, 1.96, 0.53, 0.90
0.90, -0.11, -0.86, 1.93, 0.49, 0.83
0.89, -0.09, -0.75, 1.89, 0.45, 0.75
0.86, -0.08, -0.63, 1.85, 0.39, 0.66
0.82, -0.06, -0.48, 1.82, 0.33, 0.56
0.79, -0.04, -0.32, 1.79, 0.27, 0.45
0.77, -0.02, -0.14, 1.76, 0.21, 0.35
0.75, 0.00, 0.03, 1.73, 0.15, 0.25
0.75, 0.03, 0.21, 1.71, 0.09, 0.16
0.74, 0.05, 0.37, 1.69, 0.04, 0.07
0.74, 0.07, 0.53, 1.68, -0.01, -0.01
0.74, 0.08, 0.67, 1.67, -0.05, -0.08
0.74, 0.10, 0.79, 1.66, -0.08, -0.14
0.74, 0.11, 0.88, 1.65, -0.11, -0.18
0.74, 0.12, 0.95, 1.64, -0.13, -0.22
0.75, 0.12, 0.99, 1.63, -0.15, -0.25
0.76, 0.12, 1.01, 1.62, -0.16, -0.27
0.78, 0.12, 1.00, 1.61, -0.17, -0.28
0.79, 0.12, 0.97, 1.59, -0.17, -0.29
0.80, 0.11, 0.91, 1.57, -0.17, -0.29
0.81, 0.10, 0.84, 1.55, -0.17, -0.29
0.81, 0.09, 0.76, 1.54, -0.18, -0.30
0.81, 0.08, 0.66, 1.51, -0.18, -0.30
0.82, 0.07, 0.57, 1.49, -0.18, -0.31
0.82, 0.06, 0.47, 1.47, -0.19, -0.31
0.82, 0.05, 0.37, 1.45, -0.19, -0.32
0.81, 0.03, 0.28, 1.43, -0.20, -0.33
0.81, 0.03, 0.20, 1.41, -0.20, -0.34
0.81, 0.02, 0.14, 1.39, -0.21, -0.35
0.81, 0.01, 0.08, 1.37, -0.22, -0.36
0.81, 0.01, 0.04, 1.35, -0.22, -0.37
0.81, 0.00, 0.02, 1.34, -0.22, -0.38
0.81, 0.00, 0.01, 1.32, -0.22, -0.38
0.81, 0.00, 0.01, 1.31, -0.22, -0.38
0.80, 0.00, 0.01, 1.29, -0.22, -0.38
0.80, 0.00, 0.03, 1.28, -0.22, -0.37
0.80, 0.01, 0.05, 1.27, -0.21, -0.36
0.80, 0.01, 0.08, 1.26, -0.21, -0.35
0.79, 0.01, 0.11, 1.25, -0.20, -0.34
0.79, 0.02, 0.14, 1.25, -0.19, -0.32
0.80, 0.02, 0.16, 1.24, -0.18, -0.31
0.80, 0.02, 0.19, 1.24, -0.17, -0.29
0.80, 0.03, 0.21, 1.23, -0.16, -0.27
0.79, 0.03, 0.22, 1.22, -0.15, -0.24
0.79, 0.03, 0.23, 1.22, -0.13, -0.22
0.78, 0.03, 0.23, 1.21, -0.12, -0.20
0.77, 0.03, 0.23, 1.20, -0.10, -0.17
0.77, 0.03, 0.23, 1.20, -0.09, -0.15
0.77, 0.03, 0.22, 1.19, -0.07, -0.12
0.76, 0.02, 0.20, 1.18, -0.06, -0.10
0.74, 0.02, 0.18, 1.18, -0.05, -0.08
0.72, 0.02, 0.16, 1.17, -0.04, -0.06
0.71, 0.02, 0.14, 1.15, -0.03, -0.04
0.69, 0.01, 0.11, 1.15, -0.02, -0.03
0.64, 0.01, 0.09, 1.14, -0.01, -0.01
0.55, 0.01, 0.06, 1.13, -0.00, -0.00
0.44, 0.00, 0.03, 1.14, 0.01, 0.01
0.34, -0.00, -0.00, 1.15, 0.01, 0.02
0.31, -0.00, -0.04, 1.18, 0.02, 0.03
0.36, -0.01, -0.07, 1.23, 0.03, 0.05
0.50, -0.01, -0.12, 1.30, 0.04, 0.06
0.64, -0.02, -0.17, 1.37, 0.05, 0.09
0.76, -0.03, -0.23, 1.46, 0.08, 0.13
0.83, -0.04, -0.30, 1.54, 0.11, 0.18
0.86, -0.05, -0.39, 1.62, 0.15, 0.25
0.84, -0.06, -0.49, 1.70, 0.20, 0.33
0.82, -0.07, -0.60, 1.77, 0.25, 0.42
0.81, -0.09, -0.72, 1.81, 0.31, 0.52
0.82, -0.10, -0.84, 1.86, 0.37, 0.62
0.84, -0.12, -0.95, 1.88, 0.42, 0.71
0.87, -0.13, -1.05, 1.90, 0.47, 0.79
0.88, -0.14, -1.13, 1.91, 0.51, 0.86
0.89, -0.15, -1.18, 1.91, 0.53, 0.90
0.90, -0.15, -1.19, 1.90, 0.54, 0.92
0.90, -0.15, -1.18, 1.89, 0.54, 0.91
0.90, -0.14, -1.12, 1.87, 0.52, 0.88
0.89, -0.13, -1.04, 1.85, 0.49, 0.83
0.89, -0.11, -0.92, 1.82, 0.46, 0.77
0.87, -0.09, -0.77, 1.80, 0.41, 0.69
0.83, -0.07, -0.60, 1.77, 0.36, 0.60
0.79, -0.05, -0.41, 1.74, 0.30, 0.51
0.76, -0.03, -0.21, 1.72, 0.25, 0.42
0.75, -0.00, -0.01, 1.70, 0.19, 0.32
0.76, 0.02, 0.19, 1.68, 0.14, 0.23
0.76, 0.05, 0.38, 1.66, 0.09, 0.15
0.76, 0.07, 0.56, 1.65, 0.04, 0.07
0.76, 0.09, 0.71, 1.65, -0.00, -0.01
0.76, 0.10, 0.84, 1.64, -0.04, -0.07
0.77, 0.12, 0.94, 1.63, -0.07, -0.13
0.77, 0.13, 1.01, 1.63, -0.10, -0.17
0.77, 0.13, 1.06, 1.62, -0.12, -0.21
0.77, 0.13, 1.07, 1.61, -0.14, -0.24
0.78, 0.13, 1.05, 1.60, -0.15, -0.26
0.78, 0.12, 1.01, 1.60, -0.16, -0.28
0.79, 0.12, 0.95, 1.58, -0.17, -0.29
0.79, 0.11, 0.87, 1.57, -0.18, -0.30
0.79, 0.10, 0.78, 1.55, -0.18, -0.31
0.79, 0.08, 0.68, 1.54, -0.19, -0.32
0.80, 0.07, 0.57, 1.52, -0.20, -0.33
0.80, 0.06, 0.46, 1.50, -0.20, -0.34
0.81, 0.04, 0.36, 1.48, -0.21, -0.35
0.82, 0.03, 0.26, 1.47, -0.22, -0.37
0.82, 0.02, 0.18, 1.45, -0.23, -0.38
0.82, 0.01, 0.10, 1.43, -0.23, -0.39
0.82, 0.00, 0.04, 1.42, -0.24, -0.41
0.81, -0.00, -0.01, 1.41, -0.25, -0.42
0.81, -0.01, -0.05, 1.39, -0.25, -0.42
0.81, -0.01, -0.07, 1.38, -0.26, -0.43
0.81, -0.01, -0.08, 1.37, -0.26, -0.43
0.80, -0.01, -0.09, 1.36, -0.26, -0.43
0.79, -0.01, -0.08, 1.35, -0.26, -0.43
0.78, -0.01, -0.06, 1.34, -0.25, -0.43
0.78, -0.01, -0.04, 1.33, -0.25, -0.42
0.78, -0.00, -0.02, 1.32, -0.24, -0.41
0.78, 0.00, 0.01, 1.31, -0.24, -0.40
0.78, 0.00, 0.03, 1.31, -0.23, -0.39
0.78, 0.01, 0.06, 1.30, -0.22, -0.37
0.79, 0.01, 0.08, 1.29, -0.21, -0.35
0.79, 0.01, 0.10, 1.29, -0.20, -0.34
0.80, 0.01, 0.11, 1.28, -0.19, -0.32
0.80, 0.02, 0.12, 1.27, -0.18, -0.30
0.80, 0.02, 0.13, 1.26, -0.17, -0.29
0.79, 0.02, 0.12, 1.26, -0.16, -0.27
0.78, 0.01, 0.12, 1.25, -0.15, -0.25
0.78, 0.01, 0.11, 1.24, -0.14, -0.23
0.79, 0.01, 0.09, 1.24, -0.13, -0.22
0.78, 0.01, 0.07, 1.23, -0.12, -0.20
0.76, 0.01, 0.05, 1.22, -0.11, -0.18
0.74, 0.00, 0.03, 1.21, -0.10, -0.17
0.73, 0.00, 0.01, 1.20, -0.09, -0.15
0.72, -0.00, -0.01, 1.19, -0.08, -0.14
0.67, -0.00, -0.03, 1.19, -0.07, -0.12
0.58, -0.01, -0.05, 1.19, -0.06, -0.11
0.48, -0.01, -0.06, 1.20, -0.06, -0.10
0.39, -0.01, -0.08, 1.23, -0.05, -0.08
0.37, -0.01, -0.10, 1.28, -0.04, -0.07
0.41, -0.01, -0.11, 1.34, -0.03, -0.05
0.49, -0.02, -0.14, 1.42, -0.01, -0.02
0.59, -0.02, -0.17, 1.51, 0.01, 0.02
0.68, -0.03, -0.21, 1.61, 0.04, 0.07
0.75, -0.03, -0.26, 1.71, 0.08, 0.14
0.78, -0.04, -0.32, 1.80, 0.13, 0.23
0.79, -0.05, -0.40, 1.89, 0.19, 0.32
0.79, -0.06, -0.49, 1.96, 0.26, 0.43
0.80, -0.07, -0.59, 2.02, 0.33, 0.55
0.80, -0.09, -0.70, 2.07, 0.39, 0.66
0.81, -0.10, -0.81, 2.11, 0.46, 0.77
0.83, -0.11, -0.91, 2.14, 0.51, 0.86
0.85, -0.12, -1.00, 2.16, 0.55, 0.93
0.87, -0.13, -1.07, 2.16, 0.58, 0.97
0.88, -0.14, -1.11, 2.16, 0.59, 0.99
0.90, -0.14, -1.13, 2.15, 0.59, 0.99
0.90, -0.14, -1.11, 2.14, 0.57, 0.96
0.91, -0.13, -1.06, 2.12, 0.54, 0.91
0.91, -0.12, -0.97, 2.10, 0.50, 0.84
0.90, -0.11, -0.86, 2.07, 0.45, 0.76
0.86, -0.09, -0.73, 2.05, 0.40, 0.67
0.82, -0.07, -0.57, 2.02, 0.34, 0.57
0.79, -0.05, -0.40, 2.00, 0.28, 0.46
0.77, -0.03, -0.21, 1.97, 0.21, 0.36
0.76, -0.00, -0.03, 1.95, 0.15, 0.26
0.75, 0.02, 0.16, 1.93, 0.10, 0.16
0.75, 0.04, 0.34, 1.91, 0.04, 0.07
0.75, 0.06, 0.51, 1.90, -0.01, -0.02
0.76, 0.08, 0.66, 1.88, -0.06, -0.10
0.76, 0.10, 0.79, 1.87, -0.10, -0.16
0.77, 0.11, 0.89, 1.86, -0.13, -0.22
0.77, 0.12, 0.97, 1.84, -0.16, -0.28
0.77, 0.13, 1.02, 1.83, -0.19, -0.32
0.78, 0.13, 1.04, 1.82, -0.21, -0.35
0.78, 0.13, 1.03, 1.80, -0.23, -0.38
0.78, 0.12, 1.00, 1.78, -0.24, -0.41
0.79, 0.12, 0.95, 1.76, -0.26, -0.43
0.79, 0.11, 0.87, 1.74, -0.27, -0.45
0.79, 0.10, 0.79, 1.71, -0.28, -0.47
0.80, 0.09, 0.69, 1.69, -0.29, -0.48
0.80, 0.07, 0.59, 1.66, -0.30, -0.50
0.80, 0.06, 0.49, 1.64, -0.31, -0.52
0.81, 0.05, 0.39, 1.62, -0.32, -0.53
0.81, 0.04, 0.30, 1.59, -0.33, -0.55
0.81, 0.03, 0.22, 1.56, -0.34, -0.57
0.80, 0.02, 0.14, 1.54, -0.34, -0.58
0.80, 0.01, 0.08, 1.52, -0.35, -0.59
0.80, 0.00, 0.03, 1.50, -0.36, -0.60
0.80, -0.00, -0.01, 1.48, -0.36, -0.60
0.80, -0.00, -0.03, 1.47, -0.36, -0.61
0.79, -0.01, -0.04, 1.45, -0.36, -0.60
0.79, -0.01, -0.05, 1.44, -0.36, -0.60
0.79, -0.01, -0.05, 1.42, -0.35, -0.59
0.79, -0.00, -0.03, 1.41, -0.34, -0.58
0.79, -0.00, -0.02, 1.40, -0.33, -0.56
0.79, -0.00, -0.00, 1.39, -0.32, -0.54
0.79, 0.00, 0.02, 1.38, -0.31, -0.52
0.78, 0.00, 0.04, 1.37, -0.29, -0.49
0.78, 0.01, 0.06, 1.36, -0.28, -0.47
0.78, 0.01, 0.07, 1.35, -0.26, -0.44
0.78, 0.01, 0.08, 1.34, -0.25, -0.41
0.78, 0.01, 0.09, 1.33, -0.23, -0.38
0.79, 0.01, 0.10, 1.32, -0.21, -0.35
0.79, 0.01, 0.10, 1.31, -0.19, -0.33
0.78, 0.01, 0.10, 1.30, -0.18, -0.30
0.77, 0.01, 0.09, 1.29, -0.16, -0.27
0.75, 0.01, 0.08, 1.28, -0.14, -0.24
0.75, 0.01, 0.07, 1.27, -0.13, -0.21
0.76, 0.01, 0.06, 1.26, -0.11, -0.18
0.75, 0.01, 0.05, 1.26, -0.09, -0.16
0.72, 0.00, 0.03, 1.25, -0.08, -0.13
0.70, 0.00, 0.01, 1.24, -0.06, -0.11
0.69, -0.00, -0.00, 1.23, -0.05, -0.08
0.66, -0.00, -0.02, 1.23, -0.04, -0.06
0.59, -0.01, -0.04, 1.22, -0.02, -0.04
0.49, -0.01, -0.06, 1.23, -0.01, -0.02
0.38, -0.01, -0.08, 1.24, 0.00, 0.00
0.32, -0.01, -0.10, 1.28, 0.02, 0.03
0.35, -0.02, -0.13, 1.32, 0.03, 0.05
0.46, -0.02, -0.16, 1.39, 0.05, 0.08
0.60, -0.02, -0.20, 1.47, 0.07, 0.12
0.72, -0.03, -0.25, 1.56, 0.10, 0.16
0.80, -0.04, -0.30, 1.66, 0.13, 0.23
0.83, -0.05, -0.38, 1.75, 0.18, 0.30
0.83, -0.06, -0.46, 1.84, 0.23, 0.39
0.82, -0.07, -0.56, 1.93, 0.30, 0.50
0.82, -0.08, -0.66, 2.00, 0.36, 0.61
0.83, -0.10, -0.77, 2.05, 0.43, 0.72
0.85, -0.11, -0.88, 2.09, 0.50, 0.83
0.87, -0.12, -0.97, 2.12, 0.56, 0.93
0.87, -0.13, -1.05, 2.13, 0.61, 1.02
0.86, -0.14, -1.11, 2.14, 0.64, 1.08
0.86, -0.14, -1.13, 2.14, 0.66, 1.11
0.86, -0.14, -1.12, 2.13, 0.67, 1.12
0.86, -0.13, -1.08, 2.11, 0.66, 1.10
0.87, -0.12, -1.01, 2.10, 0.63, 1.06
0.87, -0.11, -0.90, 2.08, 0.59, 1.00
0.87, -0.09, -0.76, 2.06, 0.55, 0.92
